title,video_url,views,video_age
The Da Vinci Code,https://youtube.com//watch?v=PxgdXTfrrUE,340K views,7 years ago
YOUR GRAMMAR SUCKS #40: SKETCH,https://youtube.com//watch?v=EiM8HRefY3k,3.3M views,7 years ago
YOUR GRAMMAR SUCKS #39,https://youtube.com//watch?v=UHkEOkwsXKI,950K views,7 years ago
iPhone 5 (Parody),https://youtube.com//watch?v=R5JqD08yThQ,2.6M views,7 years ago
YOUR GRAMMAR SUCKS #38,https://youtube.com//watch?v=63TlLeYr0WQ,1M views,8 years ago
YOUR GRAMMAR SUCKS #37,https://youtube.com//watch?v=b5phzWW2Bmw,1.1M views,8 years ago
A Sick Beat,https://youtube.com//watch?v=ejIeVA82ZJI,731K views,8 years ago
YOUR GRAMMAR SUCKS #36,https://youtube.com//watch?v=BFqLsjaVsFA,1.1M views,8 years ago
'LYMPICS,https://youtube.com//watch?v=9XFyd5rnHSo,1.4M views,8 years ago
YOUR GRAMMAR SUCKS #35: THE RAP,https://youtube.com//watch?v=NnAOuEPZ1ng,1.6M views,8 years ago
The Ray William Johnson Song,https://youtube.com//watch?v=vRJY9Y6wK2Q,1.1M views,8 years ago
YOUR GRAMMAR SUCKS #34,https://youtube.com//watch?v=kSGCEjW1h48,849K views,8 years ago
YOUR GRAMMAR SUCKS #33,https://youtube.com//watch?v=TotwJWWkVNI,840K views,8 years ago
Higgs Boson for Idiots,https://youtube.com//watch?v=rNndRK8bOu0,626K views,8 years ago
YOUR GRAMMAR SUCKS LIVE,https://youtube.com//watch?v=-uCkr7KFkYg,543K views,8 years ago
THE BEST OF YGS,https://youtube.com//watch?v=IDmz7K385Qw,4.1M views,8 years ago
Quiet Rap Battle,https://youtube.com//watch?v=XBWGm0Xfzic,1M views,8 years ago
YOUR GRAMMAR SUCKS #32,https://youtube.com//watch?v=c7Of9ojlmMY,1M views,8 years ago
YOUR GRAMMAR SUCKS #31,https://youtube.com//watch?v=IL7RpV_-1YY,1.3M views,8 years ago
Paper Bag (One Direction Parody),https://youtube.com//watch?v=NGvv_gKZaMs,2M views,8 years ago
YOUR GRAMMAR SUCKS #30,https://youtube.com//watch?v=qbOWBUcehVs,1M views,8 years ago
PMS #2,https://youtube.com//watch?v=AvAGS5zqL5g,256K views,8 years ago
JACK CITY BICH (Parody),https://youtube.com//watch?v=BOwy1iHST9o,1.1M views,8 years ago
Wimpy Boy Bands: One Direction,https://youtube.com//watch?v=oaJieE2Szas,347K views,8 years ago
I Eat My Cereal Dry,https://youtube.com//watch?v=W08XPxrQVi4,566K views,8 years ago
YOUR GRAMMAR SUCKS #29,https://youtube.com//watch?v=jei-s7fwbr4,964K views,8 years ago
YOUR GRAMMAR SUCKS #28,https://youtube.com//watch?v=YOz-X10bP10,1.3M views,8 years ago
YOUR GRAMMAR SUCKS #27,https://youtube.com//watch?v=yTi4nTVRrNM,1.2M views,8 years ago
WHITE HISTORY MONTH!,https://youtube.com//watch?v=Vyn9cBvdlyU,599K views,8 years ago
DUDE MOUNTAIN,https://youtube.com//watch?v=G1xjF9nsApw,666K views,8 years ago
PMS #1,https://youtube.com//watch?v=L2rerNSQQ5g,345K views,8 years ago
Cooking with Cyr,https://youtube.com//watch?v=mGFvlpRPj6g,833K views,8 years ago
DUBSTEP SOLVES EVERYTHING 2,https://youtube.com//watch?v=6XwJ7HxJf5c,2.7M views,8 years ago
Hunger Games? (Parody),https://youtube.com//watch?v=VnzcJiBoOUQ,848K views,8 years ago
YOUR GRAMMAR SUCKS #26,https://youtube.com//watch?v=LoXzR9pZGE8,887K views,8 years ago
YOUR GRAMMAR SUCKS #25: THE RAP,https://youtube.com//watch?v=huHVgB_TdBE,1.1M views,8 years ago
YOUR GRAMMAR SUCKS #24,https://youtube.com//watch?v=4A28kvIKhXI,741K views,8 years ago
A short Valentines Day song.,https://youtube.com//watch?v=ZttKEQ8EFHE,413K views,8 years ago
THE VALENTINES DAY SONG,https://youtube.com//watch?v=DXtXHkgalwM,1.6M views,8 years ago
SUPER BOWL. SUPER BOWL.,https://youtube.com//watch?v=Vfd5_co80-s,1.3M views,8 years ago
YOUR GRAMMAR SUCKS #23,https://youtube.com//watch?v=LO0BGsI_SvI,890K views,8 years ago
Sh*t Film Snobs Say,https://youtube.com//watch?v=5lpWIOA06h0,936K views,8 years ago
YOUR GRAMMAR SUCKS #22,https://youtube.com//watch?v=yV6zKxM8Lw8,907K views,8 years ago
YOUR GRAMMAR SUCKS #21,https://youtube.com//watch?v=el5rMq0TMUM,1.4M views,8 years ago
YOUR GRAMMAR SUCKS #20,https://youtube.com//watch?v=RlhZuZOYawE,3.2M views,8 years ago
The NEW YouTube! (Parody),https://youtube.com//watch?v=RT6XO5Ova2o,1.2M views,8 years ago
YOUR GRAMMAR SUCKS #19,https://youtube.com//watch?v=gn5j-w8A5oE,999K views,8 years ago
What's up with PMS?!,https://youtube.com//watch?v=T8ozv1iCHJI,194K views,8 years ago
YOUR GRAMMAR SUCKS #18,https://youtube.com//watch?v=I0ysS2l2xF0,1.1M views,8 years ago
YOUR GRAMMAR SUCKS #17,https://youtube.com//watch?v=r0MWl9JM1Yo,747K views,8 years ago
New Series: PMS,https://youtube.com//watch?v=sqnnqzgmo7w,189K views,8 years ago
YOUR GRAMMAR SUCKS #16,https://youtube.com//watch?v=r0mRtaQ8qU4,919K views,8 years ago
KILL a Greek God (Immortals Parody),https://youtube.com//watch?v=RV-FaJm4N2o,366K views,8 years ago
WTF Blanket 4: Failure Pants (Forever Lazy Parody),https://youtube.com//watch?v=tBL0RUJx7-I,1.5M views,8 years ago
YOUR GRAMMAR SUCKS #15: THE RAP,https://youtube.com//watch?v=FK9nAqS4C2I,1.2M views,8 years ago
RAZORS IN YOUR APPLE (on Halloween),https://youtube.com//watch?v=S5hgsE3mBBQ,1.4M views,8 years ago
YOUR GRAMMAR SUCKS #14,https://youtube.com//watch?v=2PtCN-0YoMo,945K views,8 years ago
DUBSTEP SOLVES EVERYTHING,https://youtube.com//watch?v=ZFQ5EpO7iHk,4.1M views,8 years ago
YOUR GRAMMAR SUCKS #13,https://youtube.com//watch?v=vg9tiRshi9g,895K views,8 years ago
WIGGLEDIX (Free Flexor Parody),https://youtube.com//watch?v=IJma9D2Fsko,1.1M views,8 years ago
YOUR GRAMMAR SUCKS #12,https://youtube.com//watch?v=elGo8OvZaxk,928K views,8 years ago
The New iPhone 4s (Parody),https://youtube.com//watch?v=j-PB8glrqds,1.7M views,8 years ago
YOUR GRAMMAR SUCKS #11,https://youtube.com//watch?v=GAp-xG4bu-Q,1.1M views,8 years ago
Take off Your Clothes (Like Scarlett Johansson),https://youtube.com//watch?v=cF7xZdE9YrY,2M views,8 years ago
YOUR GRAMMAR SUCKS #10,https://youtube.com//watch?v=sgSaHZD8078,1.4M views,8 years ago
AWKWARD BOB,https://youtube.com//watch?v=Zn6tgfobKU8,700K views,8 years ago
YOUR GRAMMAR SUCKS #9,https://youtube.com//watch?v=ZH0SDh8c4WU,1M views,8 years ago
CENSORED SONG,https://youtube.com//watch?v=KGGlKHxYKg4,1.9M views,9 years ago
YOUR GRAMMAR SUCKS #8,https://youtube.com//watch?v=xfCGkrSpy7I,1.2M views,9 years ago
DUBSTEP TOBUSCUS,https://youtube.com//watch?v=fmnsNs5nMo4,2.8M views,9 years ago
YOUR GRAMMAR SUCKS #7,https://youtube.com//watch?v=jwGILXtqw0g,1.1M views,9 years ago
HIPSTER JESUS,https://youtube.com//watch?v=KwE6exrsdaI,1.3M views,9 years ago
YOUR GRAMMAR SUCKS #6,https://youtube.com//watch?v=md5ynjz4LXY,1.2M views,9 years ago
Bobby the Racist Apple,https://youtube.com//watch?v=0bl_GBKnB1I,1.6M views,9 years ago
YOUR GRAMMAR SUCKS #5: Twilight Edition,https://youtube.com//watch?v=j7te1tfrg8o,1.3M views,9 years ago
"""Jacksfilms"" Announcement",https://youtube.com//watch?v=bl5OcdheWdA,118K views,9 years ago
YOUR GRAMMAR SUCKS #4 (Rebecca Black Edition),https://youtube.com//watch?v=kZkqNn4h66Y,1.6M views,9 years ago
"Chad Reviews ""Harry Potter""",https://youtube.com//watch?v=6TQYsOFmjEw,531K views,9 years ago
YOUR GRAMMAR SUCKS #3 (Bieber Edition),https://youtube.com//watch?v=ba_4zgAiS4U,1.6M views,9 years ago
EPIC HARRY POTTER SONG,https://youtube.com//watch?v=TWXEF_K_b-Q,1M views,9 years ago
YOUR GRAMMAR SUCKS #2,https://youtube.com//watch?v=1UH0NrfpQJc,1.9M views,9 years ago
BIRTHDAY,https://youtube.com//watch?v=wpjmATbb0h8,1.2M views,9 years ago
Thank You for FIVE Years!,https://youtube.com//watch?v=EOEmuIoE6sE,109K views,9 years ago
Your Grammar Sucks,https://youtube.com//watch?v=gsecDcTpVmw,3.6M views,9 years ago
Twilight: Breaking Dawn Trailer (Parody),https://youtube.com//watch?v=3qFOCbiglAw,1M views,9 years ago
Nyan JACK (with Shane Dawson),https://youtube.com//watch?v=gJ-GjkUEY58,1.8M views,9 years ago
"Jacksfilms/Eminem Parody (with Tay Zonday, Tobuscus, KeepTheHeat)",https://youtube.com//watch?v=YZnegL_7W4M,1.2M views,9 years ago
WTFriday: Girl Blows Flower,https://youtube.com//watch?v=6V4ICNuIXTI,351K views,9 years ago
WTFRussia (FPSRussia Parody),https://youtube.com//watch?v=5yrSwhBK6ak,1.7M views,9 years ago
Epic JACK Time (EpicMealTime Parody),https://youtube.com//watch?v=ODMhpdGoX9s,1.5M views,9 years ago
TOBJACKSCUS (Tobuscus Parody),https://youtube.com//watch?v=MXUbLoNOqqY,2.7M views,9 years ago
Chad Announces the Winner!,https://youtube.com//watch?v=0aY2HprzjL8,110K views,9 years ago
Ray William JACKson (RWJ parody),https://youtube.com//watch?v=VjyoIENyTF0,3.4M views,9 years ago
Portal 2 Walkthrough (Parody),https://youtube.com//watch?v=uWq-oLqL7o0,457K views,9 years ago
LA Changes People,https://youtube.com//watch?v=CJshA-hhIMk,598K views,9 years ago
Live Chat Wednesdays,https://youtube.com//watch?v=FMCue3QqB-0,58K views,9 years ago
U Jelly? (with iJustine),https://youtube.com//watch?v=0KpUjzmWwkM,677K views,9 years ago
*CONTEST OVER* Do Your Best CHAD!,https://youtube.com//watch?v=Vh3c8OQqHno,87K views,9 years ago
YouTube Commentaries (Annoying Orange Parody),https://youtube.com//watch?v=jDx8yFbpe98,372K views,9 years ago
STROKEMEISTER,https://youtube.com//watch?v=JWJfkXWCUug,1.1M views,9 years ago
WINNING: The Charlie Sheen Song (on iTunes!),https://youtube.com//watch?v=boF3x7RBJOk,906K views,9 years ago
NOT-PANTS (Pajama Jeans/Jeggings Parody),https://youtube.com//watch?v=vGH7lL9GYyc,2.2M views,9 years ago
WINNER: Creepy/Evil Face,https://youtube.com//watch?v=WDOxzqCxu8A,239K views,9 years ago
"Lady Gaga ""Born This Way"" (Parody)",https://youtube.com//watch?v=s4qzsMqcMdQ,914K views,9 years ago
Creepy/Evil Face Contest!,https://youtube.com//watch?v=lQPvl_-I8Mk,94K views,9 years ago
EPIC Dexter Parody,https://youtube.com//watch?v=Fox57HqOhEM,1.4M views,9 years ago
What's Mad Men About?,https://youtube.com//watch?v=o0GCY5kGg8Y,546K views,9 years ago
Weird DDR Battle,https://youtube.com//watch?v=X2AF0belhqo,622K views,9 years ago
Your Editing Lacks Continuity,https://youtube.com//watch?v=rSnCu43QzeY,1.8M views,9 years ago
Merry Christmas from Jacksfilms,https://youtube.com//watch?v=Kh-uov5Lvjk,206K views,9 years ago
Wimpy Boy Bands: Christmas Carolololing,https://youtube.com//watch?v=AKps9WaBz30,133K views,9 years ago
Justin Bieber's Christmas Wish,https://youtube.com//watch?v=iJAA2XIERNI,483K views,9 years ago
Manly Yoga (with Chad),https://youtube.com//watch?v=gcxvhQ66cD4,510K views,9 years ago
Jesus Tweets (about not Tweeting),https://youtube.com//watch?v=UePzQFn9waQ,223K views,9 years ago
I Used to Whip My Hair (Parody),https://youtube.com//watch?v=bUOJUz7hkSc,871K views,9 years ago
Wimpy Boy Bands: Advice Gaga,https://youtube.com//watch?v=V8XS0kfccN8,195K views,9 years ago
New Channel: FEATURED FRIDAYS!,https://youtube.com//watch?v=Yt0dQwYJlIg,36K views,9 years ago
Jack's Epic Road Trip,https://youtube.com//watch?v=KSLmTabh9k8,67K views,9 years ago
Moving to LA,https://youtube.com//watch?v=9R-vDejxMr8,88K views,9 years ago
Stink Bug Song,https://youtube.com//watch?v=el9HLnMLN90,222K views,9 years ago
Justin Bieber's Worst Nightmare,https://youtube.com//watch?v=LuiNcI2RMTk,618K views,9 years ago
Wimpy Boy Bands: WTF,https://youtube.com//watch?v=pZ1NMH4RjsI,166K views,9 years ago
Get Pumped with Chad,https://youtube.com//watch?v=D6piE_C2k9c,348K views,10 years ago
Twilight: Eclipse in a Minute (Parody),https://youtube.com//watch?v=dQdQlFbcLow,1.4M views,10 years ago
BRO90X (p90X Parody),https://youtube.com//watch?v=Umf4itG1Cc4,1.6M views,10 years ago
Featured Fridays: Magic Hugs,https://youtube.com//watch?v=XleMqD8s85U,62K views,10 years ago
Featured Fridays: DCLugi,https://youtube.com//watch?v=HjrInE5qpvw,48K views,10 years ago
The iPhone 4: Pros and Cons (Parody),https://youtube.com//watch?v=QczkVoHY7b0,262K views,10 years ago
Downing the Double Down,https://youtube.com//watch?v=3YXvaPJjI6o,123K views,10 years ago
Sex Tips with Justin Bieber,https://youtube.com//watch?v=thXrVlRORM4,409K views,10 years ago
2 Frat Boys review Iron Man 2,https://youtube.com//watch?v=ATih6I4fWts,325K views,10 years ago
Welcome to Prague!,https://youtube.com//watch?v=uiY_WaN8Q5o,104K views,10 years ago
My Second YouTube Channel: SHUTUPDENNIS,https://youtube.com//watch?v=NZgKust0arA,81K views,10 years ago
Jack does Chatroulette,https://youtube.com//watch?v=AG84cnCuZ1M,554K views,10 years ago
Twilight: Eclipse Trailer (Parody),https://youtube.com//watch?v=KHfyad6Jitk,7.5M views,10 years ago
Kevin Smith is mad (hungry),https://youtube.com//watch?v=vFqDvSimFVk,161K views,10 years ago
Snowmageddon: The Song,https://youtube.com//watch?v=6sdfuq1459I,201K views,10 years ago
THE WRATH OF SNOWMAGEDDON,https://youtube.com//watch?v=Rreiu6lqtTk,83K views,10 years ago
THE MAGICAL IPAD (Parody),https://youtube.com//watch?v=MI99t9k4aEE,4.5M views,10 years ago
Flavortones Pilot,https://youtube.com//watch?v=QccKFJBs70c,153K views,10 years ago
JACKSFILMS T-Shirts! Heck Yes!,https://youtube.com//watch?v=OBBQR6TvoXA,179K views,10 years ago
Pants on the Ground: EPIC REMIX (feat. Eminem and Jesus),https://youtube.com//watch?v=F5ahjK1Urjg,691K views,10 years ago
"A Frat Boy Reviews ""Avatar""",https://youtube.com//watch?v=RoGFDoylV5Q,445K views,10 years ago
Happy Holidays from Jacksfilms,https://youtube.com//watch?v=aqkZfgGYPtk,191K views,10 years ago
RIP Sammy,https://youtube.com//watch?v=vWAExN7J4Jo,155K views,10 years ago
New Moon in a Minute (Parody),https://youtube.com//watch?v=1bXeQ7baYEE,3.2M views,10 years ago
Murder Surprise,https://youtube.com//watch?v=YMXiuRUTqp0,269K views,10 years ago
WTF Blanket 3: Awful Pun Overload,https://youtube.com//watch?v=NlhDAN8Dwnw,3.1M views,11 years ago
WTF Blanket 2 (Designer Snuggie Parody),https://youtube.com//watch?v=4kViZOw6B8M,4.1M views,11 years ago
Trailer: The Very Hungry Caterpillar,https://youtube.com//watch?v=cph-eko-f-s,357K views,11 years ago
The New iPhone 3GS (Parody),https://youtube.com//watch?v=FuYkH60w4Ns,2.8M views,11 years ago
NO HOMO,https://youtube.com//watch?v=O3uXcK9pMqg,1.2M views,11 years ago
The Jesus Christ Sponge (Shamwow Parody),https://youtube.com//watch?v=lsTLUSMOgas,10M views,11 years ago
The WTF Blanket (Snuggie Parody),https://youtube.com//watch?v=h05ZQ7WHw8Y,24M views,11 years ago
A Beautiful Song,https://youtube.com//watch?v=Ar6OGIYO9Bs,120K views,11 years ago
Five Stupid Men,https://youtube.com//watch?v=dBo9Ca_NXrk,298K views,11 years ago
My Halloween Costume is Superior to Yours,https://youtube.com//watch?v=brtf3yKQs8o,274K views,11 years ago
Staple Fight!,https://youtube.com//watch?v=Fk-vGJChmv0,322K views,11 years ago
Playing with Myself,https://youtube.com//watch?v=y2TJ1ABXt1I,233K views,12 years ago
Double Fistin' Ice Cream (High Quality),https://youtube.com//watch?v=s4Fa8aM38mI,70K views,12 years ago
Dog Licks Wood,https://youtube.com//watch?v=Tf-SP0u8MIU,178K views,12 years ago
Wimpy Boy Bands: Anime is Weird,https://youtube.com//watch?v=6I3UnwNHL9g,224K views,12 years ago
Wimpy Boy Bands: The First Boy Band,https://youtube.com//watch?v=b2Q6tiqyV0g,199K views,12 years ago
Wimpy Boy Bands: Live Action,https://youtube.com//watch?v=bouaQG_KiuY,209K views,12 years ago
Wimpy Boy Bands: Man Points,https://youtube.com//watch?v=VGWa2-vzASs,166K views,12 years ago
Wimpy Boy Bands: Classical Pop,https://youtube.com//watch?v=SpiyniM09a4,160K views,12 years ago
Wimpy Boy Bands: Mac vs. PC,https://youtube.com//watch?v=JtW2mWXoRCI,206K views,12 years ago
Wimpy Boy Bands: Fun with Tabloids,https://youtube.com//watch?v=MHQEibkQ840,151K views,12 years ago
Wimpy Boy Bands: Has-Beens,https://youtube.com//watch?v=oAk6OLPQR1M,163K views,12 years ago
Wimpy Boy Bands: En Espanol,https://youtube.com//watch?v=GrPR6ZEUSgE,145K views,12 years ago
"July 1st: 10 More ""Wimpy Boy Bands"" Videos!",https://youtube.com//watch?v=r7GDmN3vzA8,82K views,12 years ago
Teaser Trailer: Wimpy Boy Bands,https://youtube.com//watch?v=9c28VcKKq2U,59K views,12 years ago
Maximum Occupancy: Part 2 of 4,https://youtube.com//watch?v=2gfuiEYSnOI,20K views,12 years ago
Maximum Occupancy: Part 3 of 4,https://youtube.com//watch?v=-7fHWv1N0gY,16K views,12 years ago
Maximum Occupancy: Part 4 of 4,https://youtube.com//watch?v=Ckk-XsDXDME,16K views,12 years ago
Maximum Occupancy: Part 1 of 4,https://youtube.com//watch?v=YNZgzf7_me8,47K views,12 years ago
The Origin of April Fools' Day,https://youtube.com//watch?v=OS3Wp4wp6XQ,228K views,12 years ago
[Contest Over] I Need Your Help!,https://youtube.com//watch?v=ULcPfnjjqFw,22K views,12 years ago
Boy Band Sonata: Backstreet Boys and NSync on Piano,https://youtube.com//watch?v=uy6NicUGElY,158K views,12 years ago
GUNFIGHT,https://youtube.com//watch?v=2TbAUUtTCzs,73K views,12 years ago
Jacksfilms #1,https://youtube.com//watch?v=GreZrVVlQ9Q,417K views,12 years ago
Wimpy Boy Bands 2,https://youtube.com//watch?v=agE_O56sQRI,190K views,12 years ago
All I Want for Christmas is a Girlfriend,https://youtube.com//watch?v=8U1pAknR_FA,791K views,12 years ago
Scary Elevator Sketch,https://youtube.com//watch?v=JZNyrvfMrEE,134K views,12 years ago
The Best Card Trick in the World. Period.,https://youtube.com//watch?v=CsWtqRrY4lQ,221K views,12 years ago
Remix: Getting Jiggy With It,https://youtube.com//watch?v=W4Kenluneho,213K views,12 years ago
Talking Map,https://youtube.com//watch?v=MqEbzHV_DAc,394K views,12 years ago
Battle of the Wimpy Boy Bands: Backstreet Boys vs. N'Sync,https://youtube.com//watch?v=EMnbE1x-otY,685K views,12 years ago
Creepy Trailer,https://youtube.com//watch?v=kfE6ZHa1wnU,58K views,12 years ago
Give this song a title!,https://youtube.com//watch?v=zzuZOic1LlI,243K views,13 years ago
The Heinz-Man Saves Your Hamburgers,https://youtube.com//watch?v=chvN35rb9Uo,57K views,13 years ago
Ping Pong Battle,https://youtube.com//watch?v=MxEJo7BM_IE,412K views,13 years ago
Tragedy at the Vending Machine,https://youtube.com//watch?v=MHxlCdxNRT0,244K views,13 years ago
Card Sharks,https://youtube.com//watch?v=feGAuzfFZxM,266K views,13 years ago
Awkward Bob: The Pickup,https://youtube.com//watch?v=WbDTiEM-GJU,134K views,13 years ago
"""One Tree Hill"" in Columbia, Maryland",https://youtube.com//watch?v=OsAEdhzZS3Q,55K views,13 years ago
Celebration: Bloopers,https://youtube.com//watch?v=2wSwC_R9yak,48K views,13 years ago
Mockumentary of a Mockumentary,https://youtube.com//watch?v=GomNQjtECwI,90K views,13 years ago
Celebration!,https://youtube.com//watch?v=hdbu2NQdUSk,105K views,14 years ago
DJ Play This Girl a Love Song- Beach Version,https://youtube.com//watch?v=ZyfGrn2tTWs,318K views,14 years ago
Handy Pen,https://youtube.com//watch?v=0hcwECtoZ6U,1.2M views,14 years ago
